,PMCID,Journal Title,Year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,OSF_exploratory
360,PMC3493648,Nat Commun,2012,0,0,0,0,0,0,0,0
361,PMC3493649,Nat Commun,2012,0,0,0,0,0,0,0,0
362,PMC3493650,Nat Commun,2012,0,0,0,0,0,0,0,0
363,PMC3493651,Nat Commun,2012,0,0,0,0,0,0,0,0
364,PMC3493652,Nat Commun,2012,0,0,0,0,0,0,0,0
365,PMC3493653,Nat Commun,2012,0,0,0,0,0,0,0,0
366,PMC3493654,Nat Commun,2012,0,0,0,0,0,0,0,0
367,PMC3493655,Nat Commun,2012,0,0,0,0,0,0,0,0
368,PMC3493656,Nat Commun,2012,0,0,0,0,0,0,0,0
369,PMC3514459,Nat Commun,2012,0,0,0,0,0,0,0,0
370,PMC3514488,Nat Commun,2012,0,0,0,0,0,0,0,0
371,PMC3514489,Nat Commun,2012,0,0,0,0,0,0,0,0
372,PMC3514490,Nat Commun,2012,0,1,0,0,0,0,0,0
373,PMC3514491,Nat Commun,2012,0,0,0,0,0,0,0,0
374,PMC3514492,Nat Commun,2012,0,0,0,0,0,0,0,0
375,PMC3514493,Nat Commun,2012,0,0,0,0,0,0,0,0
376,PMC3514495,Nat Commun,2012,0,0,0,0,0,0,0,0
377,PMC3514496,Nat Commun,2012,0,0,0,0,0,0,0,0
378,PMC3514497,Nat Commun,2012,0,0,0,0,0,0,0,0
379,PMC3514498,Nat Commun,2012,0,0,0,0,0,0,0,0
380,PMC3514499,Nat Commun,2012,0,0,1,0,0,0,0,0
381,PMC3514500,Nat Commun,2012,0,0,0,0,0,0,0,0
382,PMC3514501,Nat Commun,2012,0,0,0,0,0,0,0,0
383,PMC3514502,Nat Commun,2012,0,0,0,0,0,0,0,0
384,PMC3514503,Nat Commun,2012,0,0,0,0,0,0,0,0
385,PMC3514505,Nat Commun,2012,0,0,0,0,0,0,0,0
386,PMC3514880,Nat Commun,2012,1,0,0,0,0,0,0,0
387,PMC3516828,Nat Commun,2011,0,0,0,0,0,0,0,0
388,PMC3517178,Nat Commun,2012,0,0,0,0,0,0,0,0
389,PMC3518024,Nat Commun,2012,0,0,1,0,0,0,0,0
390,PMC3518026,Nat Commun,2012,0,1,0,0,0,0,0,0
391,PMC3518395,Nat Commun,2012,0,0,0,0,0,0,0,0
